enterprise,record_num_mf_ctf,state_fips,cbsa_metro_code,county_fips,tract_2020,tract_minority_pct,tract_income_med,ami_local,tract_income_ratio,ami_hud,upb_acq,purpose_ctf,seller_type_mf_ctf,fed_guarantee_ctf,lien_status,ltv,same_year_acq,term_orig,units_num_cat,rate_orig,upb_orig,property_value,term_prepay_penalty,balloon,io,neg_am,non_amort_other,afford_units_pct,construct_method,tract_rural,county_lower_ms_delta,county_mid_appalachia,county_persistent_poverty,area_concentrated_poverty,area_high_opp,tract_colonias
1,10000001,06,41740,073,015706,51.96,34307,111734,0.3070,119500,27735000,7,1,1,1,53.80,1,60,5,5.830,27735000,51565000,57,1,1,9,9,60,1,0,0,0,0,1,0,0
1,10000002,36,10580,093,033500,26.48,97679,109385,0.8930,117800,645000,7,1,1,1,70.40,1,120,1,5.700,6905000,925000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000003,28,99999,087,000600,81.47,20208,75009,0.2694,79600,2415000,1,5,1,1,80.00,1,60,3,6.140,2415000,3015000,57,1,9,9,9,100,1,1,0,0,1,1,0,0
1,10000004,18,23060,003,011608,26.14,122100,83564,1.4612,88000,1995000,9,1,1,2,66.70,1,65,3,7.780,1995000,20355000,62,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000005,13,99999,137,000604,61.39,46755,74176,0.6303,78800,4195000,1,1,1,1,78.00,1,84,2,6.190,4195000,5375000,81,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000006,51,40060,087,200144,57.20,126563,104391,1.2124,110000,10865000,9,1,1,2,71.50,1,87,5,8.010,10865000,89905000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000007,48,19100,113,008200,45.91,99875,99957,0.9992,107300,25705000,2,1,1,1,64.00,1,84,5,5.480,210705000,41705000,81,1,1,9,9,50,1,0,0,0,0,0,0,0
1,10000008,13,12060,121,010604,97.87,44107,98569,0.4475,106100,18005000,7,1,1,1,61.00,2,60,5,6.190,18005000,29505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000009,13,12060,121,005504,87.37,51420,98569,0.5217,106100,54725000,7,1,1,1,60.50,1,60,5,5.260,54725000,90405000,57,1,1,9,9,15,1,0,0,0,0,1,0,0
1,10000010,18,34620,035,002000,19.47,47386,68452,0.6923,73400,7985000,1,1,1,1,74.80,2,84,4,5.970,10495000,10665000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000011,17,16980,031,063301,27.46,133036,106055,1.2544,109800,11575000,7,1,1,1,55.40,1,60,4,5.590,11575000,20905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000012,26,19820,125,193100,22.86,127232,93779,1.3567,97300,20995000,1,3,1,1,85.00,1,204,4,5.050,20995000,24705000,180,1,9,9,9,100,1,0,0,0,0,0,0,0
1,10000013,05,30780,119,004220,76.46,75344,81609,0.9232,86400,20975000,7,1,1,1,74.10,1,120,5,5.500,20975000,28305000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000014,34,35620,017,012300,61.78,113397,113844,0.9961,119300,1005000,7,1,1,1,35.70,1,84,1,5.980,1005000,2805000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000015,38,99999,053,962301,17.74,122571,102045,1.2012,108300,8215000,7,1,1,1,55.00,2,84,3,5.490,8215000,14945000,81,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000016,48,19100,439,113516,40.61,105605,99957,1.0565,107300,9875000,7,1,1,1,70.00,1,60,3,5.430,9875000,14105000,57,1,1,9,9,20,1,0,0,0,0,0,1,0
1,10000017,36,10580,001,001400,34.78,150815,109385,1.3788,117800,2805000,7,1,1,1,48.30,2,120,2,5.920,2805000,5805000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000018,51,47260,710,005800,88.90,69464,95214,0.7296,100000,25505000,1,1,1,1,64.90,2,60,5,5.880,25505000,39275000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000019,48,19100,251,130211,23.27,120579,99957,1.2063,107300,20375000,1,1,1,1,56.90,1,60,5,5.000,20375000,35845000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000020,13,12020,059,140300,75.11,48885,85162,0.5740,90900,935000,1,1,1,2,70.00,1,77,2,8.690,935000,5825000,74,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000021,53,14740,035,092101,23.43,111294,109621,1.0153,119700,43565000,7,1,1,1,59.70,1,60,5,5.050,43565000,72945000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000022,31,99999,141,965302,22.67,107625,90843,1.1847,96500,3545000,7,1,1,1,65.00,1,120,3,6.020,8405000,5455000,117,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000023,06,41740,073,014701,46.80,116550,111734,1.0431,119500,10395000,7,1,1,1,63.40,1,60,2,5.560,10395000,16405000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000024,48,19100,085,031720,83.59,40913,99957,0.4093,107300,32105000,7,3,1,1,57.10,1,60,5,4.820,32105000,56255000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000025,48,19100,439,122702,41.56,72574,99957,0.7261,107300,12085000,1,1,1,1,75.00,1,84,4,5.700,12085000,16115000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000026,47,34980,165,021204,24.98,119484,96905,1.2330,104700,15045000,1,1,1,1,63.60,1,84,5,4.740,15045000,23655000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000027,48,19100,113,002001,71.35,93451,99957,0.9349,107300,24955000,2,1,1,1,41.40,1,60,5,5.030,24955000,60215000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000028,37,49180,067,002002,71.67,34333,76701,0.4476,81900,1715000,9,1,1,2,68.00,1,105,5,8.240,1715000,27005000,102,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000029,26,40980,145,010304,37.50,59922,71728,0.8354,74800,11505000,7,1,1,1,64.60,1,120,5,5.930,11505000,17805000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000030,12,37460,005,001600,75.83,39712,77037,0.5155,85900,13505000,7,1,1,1,59.00,1,60,4,5.655,13505000,22905000,57,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000031,06,40140,071,004510,80.72,77104,90585,0.8512,97500,43735000,7,1,1,1,62.50,1,84,5,5.450,43735000,70005000,81,1,1,9,9,0,1,1,0,0,0,1,0,0
1,10000032,36,45060,067,003400,56.08,53153,90955,0.5844,94800,50655000,7,1,1,1,59.90,1,60,5,6.225,50655000,84505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000033,09,25540,110,503000,94.12,68482,115967,0.5905,122400,3085000,1,1,1,1,77.70,2,60,3,6.110,3085000,4125000,57,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000034,53,42660,033,030700,53.44,85253,127870,0.6667,136600,2625000,7,1,1,1,53.90,1,60,2,5.580,2625000,4875000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000035,48,99999,171,950402,42.64,59806,93241,0.6414,99000,3685000,1,1,1,2,70.40,1,100,4,8.085,3685000,18505000,97,1,9,9,9,0,1,1,0,0,0,0,1,0
1,10000036,48,19100,113,012213,46.96,105714,99957,1.0576,107300,9095000,1,1,1,1,74.30,1,84,4,5.510,9095000,12235000,81,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000037,45,17900,079,011604,20.77,135768,81690,1.6620,86300,30405000,1,1,1,1,79.60,1,120,5,5.240,30405000,49705000,117,1,1,9,9,75,1,0,0,0,0,0,0,0
1,10000038,06,41740,073,019403,65.13,111914,111734,1.0016,119500,118745000,1,1,1,1,64.00,1,60,5,5.230,118745000,185605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000039,34,37980,007,604400,13.55,170972,108977,1.5689,114700,7255000,2,1,1,1,62.30,1,84,3,5.210,233465000,12605000,81,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000040,06,42220,097,150306,44.74,114870,119780,0.9590,128400,9945000,2,1,1,1,71.60,1,181,3,3.860,9945000,13905000,178,1,1,9,9,98,1,1,0,0,0,0,0,0
1,10000041,13,42340,051,004211,59.01,88926,87035,1.0217,92400,6125000,2,1,1,1,67.40,1,120,3,5.600,37245000,9105000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000042,34,37980,015,500704,15.04,121616,108977,1.1160,114700,685000,9,1,1,2,68.00,1,75,2,7.510,1755000,2805000,72,1,9,9,9,0,2,0,0,0,0,0,0,0
1,10000043,36,35620,081,007300,43.29,148906,113844,1.3080,119300,6255000,7,1,1,1,50.40,1,60,3,5.190,6255000,12405000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000044,48,12420,453,001503,40.48,97321,115204,0.8448,126000,10785000,2,5,1,1,52.80,1,84,4,5.540,28045000,19805000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000045,37,16740,119,001702,75.52,53495,93744,0.5707,100300,4055000,7,1,1,1,56.30,1,60,3,5.840,5575000,7205000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000046,29,41180,189,218013,18.25,116242,97901,1.1873,103200,17505000,7,1,1,1,50.30,1,180,5,5.180,17505000,34805000,177,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000047,51,40060,087,200148,63.56,204395,104391,1.9580,110000,51545000,2,3,1,1,61.90,1,120,5,5.535,164065000,79305000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000048,40,46140,143,007629,36.51,96979,83507,1.1613,85300,17505000,7,1,1,1,62.60,1,120,5,4.870,17505000,27955000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000049,06,41860,081,605400,50.30,199615,154003,1.2962,166600,65335000,2,1,1,1,63.80,1,84,5,4.685,65335000,102405000,81,1,1,9,9,10,1,0,0,0,0,0,1,0
1,10000050,42,37980,029,301401,16.29,69149,108977,0.6345,114700,11965000,2,1,1,1,62.30,1,84,4,5.210,233465000,18105000,81,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000051,05,22900,131,001310,38.23,75104,65873,1.1401,66700,2395000,1,1,1,1,61.40,1,120,2,6.605,2395000,3905000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000052,17,16980,031,071300,19.19,177250,106055,1.6713,109800,6465000,7,1,1,1,57.30,1,60,3,5.800,39285000,11285000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000053,18,99999,107,957100,14.64,88472,81676,1.0832,86700,10415000,1,1,1,1,62.00,1,60,5,5.400,10415000,16805000,57,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000054,13,17980,215,010704,95.30,38750,68897,0.5624,68500,8105000,1,1,1,1,75.00,2,84,5,6.040,8865000,10815000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000055,06,12540,029,000912,69.27,69858,71065,0.9830,78600,5685000,9,1,1,2,70.00,1,125,5,7.760,5685000,31805000,122,1,9,9,9,0,1,0,0,0,0,0,0,0
1,10000056,42,37980,029,302702,33.67,113438,108977,1.0409,114700,6105000,2,1,1,1,62.90,1,72,2,6.015,6105000,9715000,69,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000057,51,47260,700,031100,56.94,76638,95214,0.8049,100000,7615000,1,1,1,1,69.50,2,120,5,5.660,7615000,10945000,117,1,1,9,9,98,1,0,0,0,0,0,0,0
1,10000058,01,33860,101,000100,62.53,0,77591,0.0000,82500,23925000,2,1,1,1,65.00,1,60,5,5.820,23925000,36805000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000059,41,38900,051,002102,25.40,124236,110489,1.1244,116900,26265000,2,1,1,1,51.30,1,60,5,5.630,26265000,51205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000060,25,14460,025,070201,44.11,0,134646,0.0000,142000,137285000,1,1,1,1,64.80,1,60,5,5.390,137285000,212005000,57,1,1,9,9,10,1,0,0,0,0,1,0,0
1,10000061,13,12060,217,100504,91.80,46773,98569,0.4745,106100,5835000,1,1,1,1,74.90,1,84,3,5.890,5835000,7785000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000062,51,47260,550,021301,47.35,102358,95214,1.0750,100000,30565000,1,1,1,1,75.00,1,120,5,5.370,30565000,40755000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000063,53,42660,033,029206,71.41,78097,127870,0.6108,136600,23215000,1,1,1,1,63.50,1,60,5,5.600,23215000,36555000,57,1,1,9,9,100,1,0,0,0,0,1,1,0
1,10000064,12,37340,009,071402,29.19,40000,87701,0.4561,99700,13125000,7,1,1,1,75.00,1,84,4,5.880,18375000,17505000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000065,47,34980,149,041601,45.09,87813,96905,0.9062,104700,9555000,1,1,1,1,65.00,1,60,4,5.560,9555000,14705000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000066,28,25060,047,001207,60.63,49888,72242,0.6906,76800,7335000,1,1,1,1,75.00,1,120,5,5.620,7335000,9785000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000067,17,16980,097,861506,63.61,115379,106055,1.0879,109800,8305000,1,1,1,1,72.60,1,120,5,5.930,8305000,11435000,117,1,1,9,9,95,1,0,0,0,0,0,0,0
1,10000068,13,12060,121,010129,51.46,125784,98569,1.2761,106100,10775000,2,1,1,1,22.90,1,60,5,5.230,10775000,47105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000069,36,35620,081,122703,72.37,76629,113844,0.6731,119300,30225000,7,3,1,1,34.20,1,120,5,5.400,30225000,99005000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000070,30,33540,063,000901,12.99,101136,89466,1.1304,90200,6475000,7,1,1,1,58.50,1,120,3,5.675,6475000,11065000,117,1,1,9,9,0,1,1,0,0,0,0,0,0
1,10000071,06,31080,037,123901,65.70,71667,101056,0.7092,105700,172315000,7,1,1,1,65.00,1,60,5,5.350,172315000,265105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000072,20,48620,173,003800,50.12,47414,84050,0.5641,91200,2635000,7,1,1,1,63.00,2,120,4,5.595,2635000,4175000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000073,26,19820,099,225701,32.04,81058,93779,0.8644,97300,10005000,7,1,1,1,30.80,1,120,5,5.910,10005000,32505000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000074,13,42340,051,004210,70.22,63385,87035,0.7283,92400,5255000,2,1,1,1,67.40,1,120,2,5.600,37245000,7805000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000075,13,12060,015,960702,23.68,91827,98569,0.9316,106100,30795000,7,1,1,1,58.70,1,60,5,5.550,30795000,52505000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000076,12,23540,001,001519,68.05,63750,82126,0.7763,92700,18665000,7,1,1,1,59.10,1,120,5,5.530,18665000,31605000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000077,51,47260,740,213101,81.60,41685,95214,0.4378,100000,12595000,2,1,1,1,59.70,1,120,4,5.690,12595000,21105000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000078,12,33100,011,090304,48.97,107636,80554,1.3362,87600,9575000,7,1,1,1,59.30,1,84,2,5.820,9575000,16155000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000079,49,39340,049,000103,16.77,98611,100078,0.9853,109500,32905000,2,1,1,1,54.70,1,60,5,5.500,32905000,60205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000080,18,29200,157,010209,37.14,64950,80868,0.8032,83100,24185000,2,1,1,1,64.10,1,84,5,5.500,24185000,37705000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000081,48,41700,029,171918,76.88,93523,85469,1.0942,89300,36705000,2,1,1,1,62.60,1,60,5,5.700,36705000,58605000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000082,41,38900,051,010405,37.93,72098,110489,0.6525,116900,10535000,1,5,1,1,65.00,1,60,3,4.885,10535000,16205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000083,06,41940,085,509110,60.39,250001,172303,1.4509,180400,28465000,7,1,1,1,65.00,1,84,4,5.070,28465000,43795000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000084,18,26900,097,330803,89.86,48850,93688,0.5214,101200,28325000,7,1,1,1,63.20,2,60,5,5.180,28325000,44805000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000085,25,14460,025,000505,37.02,87292,134646,0.6483,142000,46265000,7,5,1,1,63.30,1,60,4,5.655,46265000,73105000,57,1,1,9,9,17,1,0,0,0,0,1,0,0
1,10000086,34,35620,031,180800,98.60,45606,113844,0.4006,119300,825000,7,1,1,1,58.70,1,60,1,5.910,6285000,1405000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000087,41,41420,047,000400,47.94,50182,85870,0.5844,91300,7915000,7,1,1,1,58.20,1,120,3,6.400,7915000,13605000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000088,37,22180,051,002503,58.01,72500,70670,1.0259,73500,14635000,2,1,1,1,62.00,1,84,4,5.510,14635000,23605000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000089,41,32780,029,001702,20.98,79535,83081,0.9573,87800,1715000,9,3,1,2,45.70,2,120,4,7.150,1715000,10205000,117,1,9,9,9,0,2,0,0,0,0,0,0,0
1,10000090,04,38060,013,217300,17.38,222693,93191,2.3896,101300,112125000,2,5,1,1,65.00,1,60,5,4.730,112125000,172505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000091,48,21340,141,001107,72.90,104479,61466,1.6998,63100,575000,2,1,1,1,72.30,1,120,2,5.740,575000,805000,117,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000092,06,31080,037,602506,95.69,64890,101056,0.6421,105700,6545000,7,1,1,1,47.50,1,120,3,5.900,6545000,13775000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000093,13,12060,121,010521,97.52,62169,98569,0.6307,106100,30325000,2,1,1,1,58.10,1,60,5,5.670,30325000,52205000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000094,34,35620,031,183200,94.48,0,113844,0.0000,119300,2525000,7,1,1,1,67.40,1,120,1,6.230,2525000,3755000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000095,37,40580,127,010506,53.54,52152,66066,0.7894,68500,2655000,7,1,1,1,23.90,2,60,4,5.890,2655000,11105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000096,25,14460,023,500101,8.93,152073,134646,1.1294,142000,4205000,7,1,1,1,37.20,1,120,2,5.530,4205000,11305000,117,1,9,9,9,0,1,0,0,0,0,0,1,0
1,10000097,55,31540,025,001405,29.38,103702,112276,0.9236,121200,24315000,1,1,1,1,79.50,1,120,5,5.340,24315000,30605000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000098,48,26420,201,554201,62.06,117271,92750,1.2644,95200,30135000,7,1,1,1,63.30,1,84,5,5.830,30135000,47605000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000099,13,12060,063,040417,94.61,44280,98569,0.4492,106100,10545000,7,1,1,1,69.40,1,84,3,5.370,10545000,15205000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000100,17,16980,031,440300,99.51,125845,106055,1.1866,109800,635000,7,1,1,1,63.60,1,84,1,6.050,4205000,995000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000101,41,38900,051,005001,28.36,177134,110489,1.6032,116900,46805000,1,1,1,1,60.00,1,60,5,5.240,46805000,78005000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000102,04,38060,013,110100,93.69,54033,93191,0.5798,101300,6005000,7,1,1,1,37.40,1,120,4,5.690,6005000,16035000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000103,06,12540,029,003125,86.98,70879,71065,0.9974,78600,14995000,7,1,1,1,64.30,1,60,4,5.790,14995000,23305000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000104,13,12060,121,008601,97.40,37756,98569,0.3830,106100,11005000,2,1,1,1,59.50,1,180,4,3.440,11005000,18505000,177,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000105,13,12060,067,031101,65.74,64931,98569,0.6587,106100,1265000,7,1,1,1,63.00,1,84,1,6.020,1265000,2005000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000106,12,33100,011,020323,74.93,69722,80554,0.8655,87600,12485000,2,1,1,1,53.10,1,60,4,6.320,12485000,23545000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000107,48,19100,439,113607,50.88,89911,99957,0.8995,107300,12875000,1,1,1,1,65.00,1,60,4,5.825,12875000,19805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000108,18,23060,003,003500,44.72,44205,83564,0.5290,88000,6365000,7,1,1,1,67.00,1,120,4,5.630,6365000,9505000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000109,04,38060,013,113900,83.82,26667,93191,0.2862,101300,11875000,2,1,1,1,63.80,1,60,3,5.815,11875000,18605000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000110,41,38900,051,005500,34.86,114375,110489,1.0352,116900,4255000,2,1,1,1,37.20,1,120,4,5.740,4255000,11435000,117,1,1,9,9,99,1,0,0,0,0,1,1,0
1,10000111,06,42200,083,002708,51.97,92000,105067,0.8756,119100,3055000,1,1,1,1,52.90,1,60,2,6.070,3055000,5775000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000112,06,41740,073,021205,35.81,103158,111734,0.9233,119500,3445000,2,3,1,1,54.80,1,180,2,4.600,3445000,6285000,177,1,9,9,9,100,1,0,0,0,0,0,0,0
1,10000113,55,33340,133,200500,19.99,190962,97232,1.9640,102100,25015000,7,1,1,1,63.30,1,120,4,5.890,25015000,39505000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000114,36,10580,083,040200,36.81,51413,109385,0.4700,117800,4105000,7,1,1,1,64.10,1,60,2,6.750,4105000,6405000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000115,17,16980,031,081700,29.87,178833,106055,1.6862,109800,47155000,1,5,1,1,70.00,1,84,5,4.980,47155000,67355000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000116,27,33460,123,037402,59.30,68317,119274,0.5728,123700,49025000,7,1,1,1,65.00,2,60,5,5.465,49025000,75435000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000117,54,25180,003,972002,32.09,61016,86810,0.7029,84200,12755000,2,1,1,1,63.40,2,120,4,5.630,12755000,20105000,117,1,9,9,9,100,1,0,0,0,0,0,0,0
1,10000118,21,31140,111,011005,41.92,90938,88819,1.0239,95900,21715000,7,5,1,1,65.00,1,84,5,5.350,21715000,33405000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000119,05,22220,007,020301,58.21,47736,88653,0.5385,94400,14365000,7,5,1,1,65.00,1,60,4,4.790,14365000,22105000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000120,21,31140,029,020704,13.00,54800,88819,0.6170,95900,6745000,1,1,1,1,73.70,1,84,4,5.660,6745000,9155000,81,1,1,9,9,100,1,0,0,0,0,0,0,0
1,10000121,53,44060,063,003800,19.75,82467,88647,0.9303,98100,10215000,1,1,1,1,69.50,1,120,3,5.980,10215000,14685000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000122,37,39580,183,054007,34.87,99338,113293,0.8768,122300,3075000,9,1,1,2,73.50,1,86,5,7.820,3075000,23805000,83,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000123,06,42100,087,110601,88.95,86682,127331,0.6808,127300,8515000,7,3,1,1,51.50,1,120,4,5.890,8515000,16515000,117,1,1,9,9,98,1,0,0,0,0,0,0,0
1,10000124,33,99999,013,044200,13.61,116591,110587,1.0543,115100,5205000,7,1,1,1,72.30,1,120,2,5.960,5205000,7205000,117,1,1,9,9,100,1,1,0,0,0,0,0,0
1,10000125,13,42340,051,003502,68.59,47740,87035,0.5485,92400,755000,7,5,1,1,56.10,1,84,1,6.210,2305000,1355000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000126,48,19100,085,031633,45.52,140625,99957,1.4069,107300,62005000,1,1,1,1,50.60,1,120,5,5.310,62005000,131255000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000127,12,36100,083,001403,33.74,61885,66666,0.9283,73700,7635000,2,3,1,1,63.40,1,120,3,5.850,7635000,12055000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000128,42,37980,045,404003,45.04,95717,108977,0.8783,114700,9005000,7,3,1,1,37.60,1,60,5,5.510,9005000,23945000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000129,36,35620,061,018400,91.30,42303,113844,0.3716,119300,9405000,7,1,1,1,62.50,1,84,3,5.560,9405000,15055000,81,1,1,9,9,100,1,0,0,0,0,1,0,0
1,10000130,12,36100,083,001700,84.93,19926,66666,0.2989,73700,37505000,7,1,1,1,65.00,1,60,5,5.890,37505000,57705000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000131,20,48620,173,009301,29.96,69417,84050,0.8259,91200,21505000,7,1,1,1,61.80,1,120,5,5.620,21505000,34805000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000132,09,47930,140,351400,77.95,50159,105763,0.4743,110400,12605000,7,1,1,1,75.00,1,84,5,6.260,12605000,16805000,81,1,9,9,9,0,1,0,0,0,0,1,0,0
1,10000133,36,35620,061,007900,20.17,250001,113844,2.1960,119300,230105000,7,3,1,1,65.00,1,84,5,4.680,230105000,354005000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000134,53,42660,053,071806,73.53,43294,127870,0.3386,136600,23335000,2,1,1,1,56.90,2,60,4,5.610,23335000,41005000,57,1,1,9,9,19,1,0,0,0,0,1,0,0
1,10000135,06,33700,099,002604,82.47,67279,83732,0.8035,91100,21845000,1,1,1,1,65.00,1,120,5,5.980,21845000,33605000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000136,06,41860,013,350000,34.85,250001,154003,1.6234,166600,7205000,7,1,1,1,47.10,2,84,2,5.500,7205000,15295000,81,1,1,9,9,0,1,0,0,0,0,0,1,0
1,10000137,17,16980,031,260300,99.08,0,106055,0.0000,109800,915000,7,1,1,1,80.00,2,120,1,6.020,4225000,1145000,117,1,1,9,9,0,1,0,0,0,0,1,0,0
1,10000138,13,12060,121,000502,20.27,233125,98569,2.3651,106100,23275000,7,1,1,1,65.00,1,60,3,6.730,23275000,35805000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
1,10000139,48,19100,121,021637,74.47,59324,99957,0.5935,107300,15895000,7,1,1,1,62.90,1,60,5,4.620,15895000,25295000,57,1,1,9,9,71,1,0,0,0,0,0,0,0
1,10000140,48,18580,409,010301,52.80,70147,77127,0.9095,75300,6195000,2,3,1,1,42.80,1,120,4,5.910,6195000,14505000,117,1,1,9,9,52,1,1,0,0,0,0,0,1
1,10000141,36,15380,063,023401,16.38,95114,90767,1.0479,96900,7255000,1,3,1,1,45.50,1,120,3,5.620,7255000,15945000,117,1,9,9,9,100,1,0,0,0,0,0,1,0
1,10000142,06,41860,001,405402,86.16,74315,154003,0.4826,166600,8565000,7,5,1,1,58.10,1,60,3,5.380,8565000,14745000,57,1,1,9,9,50,1,0,0,0,0,1,0,0
1,10000143,17,16980,031,440201,99.43,56136,106055,0.5293,109800,1035000,7,1,1,1,63.60,1,84,1,6.050,4205000,1615000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
